status,split,current_domain,category,target_capability,mapping_reason,source,source_split,record_id,template_id,hard_reject_reasons,provenance_warnings,prompt,response
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02692,fd0e7be4652c96f90002b74f98a263ce7173d17e7810e1081bfef0afb689e50e,,,"Where does Policy P-115 permit bicycle parking?

Trusted evidence:
[decisive:policy] Policy P-115 permits bicycle parking only in marked racks.

Response requirements:
Use decisive evidence only.",Policy P-115 permits bicycle parking only in marked racks.
hard_reject,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,syllogism-7,43ad939fae60944724db049faf5eaac7c2f0c07584d51d6527970218a8cd6087,malformed_plural_agreement,synthetic_template_source,All triangles are shapes. This triangle is an example of triangle. Is this triangle a shape?,"Yes, since all triangles are shapes, X is a shapes."
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02360,f3c3fcf18c8820ab518d7b7b9d03f79578abbc1840d7bde65b8e0280f8f4ad06,,,"When does Dock Seven close on weekdays during schedule 60?

Trusted evidence:
[decisive:harbor] Dock Seven closes at 18:00 on weekdays during schedule 60.

Response requirements:
Use decisive evidence only.",Dock Seven closes at 18:00 on weekdays during schedule 60.
clean_candidate,train,evidence_uncertainty,pa_abstain_conflict_qualified,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04532,b5f556e2f874f416663ec08c67b5aa3ca3c216b35972f54330b51597a63ff382,,,"Can visitors enter the lab annex?

Trusted evidence:
[docA] Visitors may enter the lab annex with staff escort in case 106.

Response requirements:
Give qualified answer.",Visitors may enter the lab annex only with staff escort in case 106.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp1-213,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,,synthetic_template_source,Which number is larger: 6 or 11?,11 is larger than 6.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp0-1769,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,,synthetic_template_source,"Which is bigger, 84 or 22?",84 is bigger.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp1-1374,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,,synthetic_template_source,Which number is larger: 63 or 99?,99 is larger than 63.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-13153,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,,synthetic_template_source,Is 2653 a prime number?,2653 is not a prime number.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03548,f3c3fcf18c8820ab518d7b7b9d03f79578abbc1840d7bde65b8e0280f8f4ad06,,,"When does Dock Seven close on weekdays during schedule 258?

Trusted evidence:
[decisive:harbor] Dock Seven closes at 20:00 on weekdays during schedule 258.

Response requirements:
Use decisive evidence only.",Dock Seven closes at 20:00 on weekdays during schedule 258.
candidate_with_provenance,train,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-rev-918,96cc6229c07b79886b4ff583ba937f476ab7cde98ef91f850cd6b0e8f9107027,,synthetic_template_source,Reverse this word: pilot,tolip.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp2-1453,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source,Is 66 greater than 176?,"No, 66 is not greater than 176."
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp0-1454,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,,synthetic_template_source,"Which is bigger, 66 or 187?",187 is bigger.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp1-2871,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,,synthetic_template_source,Which number is larger: 138 or 121?,138 is larger than 121.
candidate_with_provenance,train,evidence_uncertainty,pa_abstain_conflict_conflict,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,val,pa-04806,7a7c186402c7de84ec40a357085ce5af6bd567bc089849a48583d593fee03a83,,resplit_from_original_source,"Is Permit R valid on Sunday?

Trusted evidence:
[docA] Permit R is valid on Sunday for case 161.
[docB] Permit R is not valid on Sunday for case 161.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit R is valid on Sunday for case 161."
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,div-88056,83ce5b4d6f48edd856ca7d6eab1657a38129bc08c079bccbcd3886fc9fff2e42,,synthetic_template_source,Divide 2989 by 49.,2989 divided by 49 equals 61.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,mul-66066,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,,synthetic_template_source,Calculate 17 * 1.,17 times 1 equals 17.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,test,cmp2-2596,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source|resplit_from_original_source,Is 123 greater than 198?,"No, 123 is not greater than 198."
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,sub-49668,9ec0ea74417149826b4e2908fd549de1dcedf893338d0cc6b05882365c3f008f,,synthetic_template_source,What do you get if you take 0 away from 212?,212 minus 0 equals 212.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,mul-65514,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,,synthetic_template_source,Calculate 10 * 44.,10 times 44 equals 440.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-12259,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,,synthetic_template_source,Is 1759 a prime number?,1759 is a prime number.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,sub-47064,9ec0ea74417149826b4e2908fd549de1dcedf893338d0cc6b05882365c3f008f,,synthetic_template_source,What do you get if you take 8 away from 62?,62 minus 8 equals 54.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-11907,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,,synthetic_template_source,Is 1407 a prime number?,1407 is not a prime number.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,add-7968,aa612651fca51858ba8d0ba0cc9f1828efc5a05940a9eed6d19181398cb439aa,,synthetic_template_source,Add 44 and 88.,44 plus 88 equals 132.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,div-89808,e986634e5f3d55293a5e1af056a8e29e471b190ec5aa193c66b1d89ab1ce71fa,,synthetic_template_source,Calculate 364 / 13.,364 divided by 13 equals 28.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp2-3562,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source,Is 174 greater than 22?,"Yes, 174 is greater than 22."
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-7327,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,,synthetic_template_source,Tell me if 327 is even or odd.,327 is odd.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp2-709,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source,Is 30 greater than 66?,"No, 30 is not greater than 66."
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-5662,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,,synthetic_template_source,Classify 2162 as even or odd.,2162 is even.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,div-89760,e986634e5f3d55293a5e1af056a8e29e471b190ec5aa193c66b1d89ab1ce71fa,,synthetic_template_source,Calculate 780 / 12.,780 divided by 12 equals 65.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp1-4017,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,,synthetic_template_source,Which number is larger: 195 or 154?,195 is larger than 154.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp1-1710,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,,synthetic_template_source,Which number is larger: 81 or 22?,81 is larger than 22.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp2-2641,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source,Is 126 greater than 143?,"No, 126 is not greater than 143."
candidate_with_provenance,train,code_debugging,coding,code_fundamentals,coding_concept_or_definition,nueronce-synthetic-template-v1,val,code-eval-238,964fd85bfb6853a5a2d320406ace37766162b0856b017d35eef645bd76b7a2c7,,synthetic_template_source|resplit_from_original_source,What does the following code print? print(16 - 1),It prints 15.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,val,cmp0-2354,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,,synthetic_template_source|resplit_from_original_source,"Which is bigger, 111 or 198?",198 is bigger.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp1-312,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,,synthetic_template_source,Which number is larger: 9 or 154?,154 is larger than 9.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp2-1645,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source,Is 78 greater than 0?,"Yes, 78 is greater than 0."
candidate_with_provenance,train,conversation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,train,capital-193,41883f857c9874337c912582eb2d0d76b0cf6abf0968dad6fd854718062a8b94,,synthetic_template_source,Which city is the capital of Nigeria?,The capital of Nigeria is Abuja.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-8615,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,,synthetic_template_source,Tell me if 1615 is even or odd.,1615 is odd.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp0-2165,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,,synthetic_template_source,"Which is bigger, 102 or 165?",165 is bigger.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,div-83712,58dbf256aca097195ceb15e0d70a01a68edb26ca6d191a134548c7b7b066e8bb,,synthetic_template_source,What is 2860 divided by 55?,2860 divided by 55 equals 52.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp0-1325,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,,synthetic_template_source,"Which is bigger, 60 or 143?",143 is bigger.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-5436,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,,synthetic_template_source,Classify 1936 as even or odd.,1936 is even.
candidate_with_provenance,train,code_debugging,coding,code_fundamentals,coding_concept_or_definition,nueronce-synthetic-template-v1,train,code-eval-48,b1ffe2544092a0c744a8761046df94702bf0932012a085c78c5e4a9521e8c730,,synthetic_template_source,What does the following code print? print(4 + 4),It prints 8.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp0-2756,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,,synthetic_template_source,"Which is bigger, 132 or 143?",143 is bigger.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,test,cmp1-3555,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,,synthetic_template_source|resplit_from_original_source,Which number is larger: 174 or 0?,174 is larger than 0.
candidate_with_provenance,train,conversation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,train,continent-376,d9a8a963783661a2d61992ca9fcb8047a7f047b5523f729076f91750252a4bb2,,synthetic_template_source,What continent is Jamaica in?,Jamaica is in North America.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-3729,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,,synthetic_template_source,Classify 229 as even or odd.,229 is odd.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp1-516,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,,synthetic_template_source,Which number is larger: 21 or 22?,22 is larger than 21.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-5299,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,,synthetic_template_source,Classify 1799 as even or odd.,1799 is odd.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03293,867854d2bfb870a147f3ca3155b17769713877faf79b2ba65ebf18508938dfe2,,,"When is greenhouse bed 215 watered?

Trusted evidence:
[decisive:garden] The greenhouse watering schedule includes Monday for bed 215.
[distractor:0] The cafe serves soup at noon.

Response requirements:
Use decisive evidence only.",Greenhouse bed 215 is watered on Monday.
