split,domain,category,source,record_id,template_id,flags,prompt,response
train,mathematics,classification,nueronce-synthetic-template-v1,prime-12518,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source,Is 2018 a prime number?,2018 is not a prime number.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-556,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 21 greater than 165?,"No, 21 is not greater than 165."
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-69834,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,synthetic_template_source,Calculate 61 * 29.,61 times 29 equals 1769.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-9684,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,synthetic_template_source,Tell me if 2684 is even or odd.,2684 is even.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-9350,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,synthetic_template_source,Tell me if 2350 is even or odd.,2350 is even.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-20262,c860421afc24628a8c815ac34a4fdbf9108f80078f260f9372e5850a5f08b78e,synthetic_template_source,What do you get if you add 8 to 80?,8 plus 80 equals 88.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-7850,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,synthetic_template_source,Tell me if 850 is even or odd.,850 is even.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-4911,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 1411 as even or odd.,1411 is odd.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-42654,1f6319acd4ff533fa4ca7dab803ecbd2e1f220cd03b2ab92d6be037122d3d54e,synthetic_template_source,Calculate 200 - 104.,200 minus 104 equals 96.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-52278,ffe005dd8a129533418c2b40c07e100802351bfa55e9f80c614616cf82f7b539,synthetic_template_source,What is 24 times 68?,24 times 68 equals 1632.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-6591,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 3091 as even or odd.,3091 is odd.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-9534,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,synthetic_template_source,Tell me if 2534 is even or odd.,2534 is even.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-5292,b9d16a65d040ae015547826f9e3106cbfbbecf5e71ef03940e6d37f6da89e5f9,synthetic_template_source,What is 182 plus 56?,182 plus 56 equals 238.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp0-104,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,synthetic_template_source,"Which is bigger, 0 or 55?",55 is bigger.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-2079,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source|resplit_from_original_source,Which number is larger: 99 or 55?,99 is larger than 55.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-3189,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source|resplit_from_original_source,Which number is larger: 153 or 187?,187 is larger than 153.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-28578,ea043130a76fc175a8623820e275b7ed3a5d4b9040c78bdb75482471c34145fc,synthetic_template_source,Sum 64 and 168.,64 plus 168 equals 232.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp0-2684,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,synthetic_template_source|resplit_from_original_source,"Which is bigger, 129 or 88?",129 is bigger.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp0-2936,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,synthetic_template_source,"Which is bigger, 141 or 143?",143 is bigger.
train,mathematics,classification,nueronce-synthetic-template-v1,prime-11989,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source|resplit_from_original_source,Is 1489 a prime number?,1489 is a prime number.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-7595,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,synthetic_template_source,Tell me if 595 is even or odd.,595 is odd.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-913,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 39 greater than 165?,"No, 39 is not greater than 165."
train,mathematics,classification,nueronce-synthetic-template-v1,prime-12965,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source,Is 2465 a prime number?,2465 is not a prime number.
train,causal_temporal,logic,nueronce-synthetic-template-v1,syllogism-20,2efc68d5f645ee81e251aa8f46bc77fb0866e50463af02a95d96c2db1d53fc7a,malformed_article_a_this|malformed_plural_agreement|synthetic_template_source,"If all squares are rectangles, and X is a this square, is X a rectangles?","Yes, since all squares are rectangles, X is a rectangles."
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-108,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source,Which number is larger: 0 or 66?,66 is larger than 0.
train,mathematics,classification,nueronce-synthetic-template-v1,prime-13182,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source,Is 2682 a prime number?,2682 is not a prime number.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-58128,39d565975253bc2c08107cd0194b072e5b07e2983c87e8dabfa7186ffccdfe7a,synthetic_template_source,Multiply 8 by 53.,8 times 53 equals 424.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-663,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source,Which number is larger: 27 or 121?,121 is larger than 27.
train,conversation,facts,nueronce-synthetic-template-v1,capital-296,2fa000e491c50329afde1d0147ff56a231c857c8344893d11b6738eb9e8dcd42,synthetic_template_source,Tell me the capital of Romania.,The capital of Romania is Bucharest.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-3042,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source,Which number is larger: 147 or 88?,147 is larger than 88.
train,code_debugging,coding,nueronce-synthetic-template-v1,code-eval2-283,46c45a3dfa0b5de4a12e6399ce78b98ed449509636c1f7216289a9df09eb6a63,code_definition_not_debugging|synthetic_template_source,What is the value of 19 - 2 in Python?,The value is 17.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-1042,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 45 greater than 198?,"No, 45 is not greater than 198."
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-6843,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 3343 as even or odd.,3343 is odd.
train,mathematics,classification,nueronce-synthetic-template-v1,prime-13642,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source,Is 3142 a prime number?,3142 is not a prime number.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-11940,aa612651fca51858ba8d0ba0cc9f1828efc5a05940a9eed6d19181398cb439aa,synthetic_template_source,Add 180 and 200.,180 plus 200 equals 380.
train,evidence_uncertainty,pa_abstain_conflict_insufficient,nueronce-prompt-aligned-v1,pa-04890,52d1a30130064b7aa5ab44b9f3d04bd085005159405ff0e9796c9883a9e9c6db,resplit_from_original_source,"What is the access code for Gate Cedar in case 178?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Gate Cedar in case 178.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp0-3134,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,synthetic_template_source,"Which is bigger, 150 or 209?",209 is bigger.
train,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-first-255,b8fc65dd3cfc7f7c867bf4c56a612f115e98d716e0769c7f38852ef98f26f015,synthetic_template_source,What is the first letter of the word pillow?,The first letter of pillow is P.
train,causal_temporal,logic,nueronce-synthetic-template-v1,syllogism-51,024df8aefc63ea7c41f948ea03850355fee617ffe63bcf0566570c4746ce72b6,synthetic_template_source|resplit_from_original_source,All sharks are fish. This shark is an example of shark. Is this shark a fis?,"Yes, since all sharks are fish, X is a fish."
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-3567,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source,Which number is larger: 174 or 44?,174 is larger than 44.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-70614,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,synthetic_template_source,Calculate 70 * 44.,70 times 44 equals 3080.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp0-812,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,synthetic_template_source,"Which is bigger, 36 or 22?",36 is bigger.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp0-1814,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,synthetic_template_source,"Which is bigger, 84 or 187?",187 is bigger.
train,factual_explanation,multiturn,nueronce-synthetic-template-v1,multiturn-67,c3f59b7afb739e10e5096e9ff2cfcd9ad68b3ccd17660537d89dec7a6a1af382,synthetic_template_source,"Greetings
Assistant: Greetings! What do you need?
User: What is ten minus four?",Ten minus four equals six.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-157,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source|resplit_from_original_source,Is 3 greater than 22?,"No, 3 is not greater than 22."
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-2403,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source,Which number is larger: 114 or 154?,154 is larger than 114.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-62442,39d565975253bc2c08107cd0194b072e5b07e2983c87e8dabfa7186ffccdfe7a,synthetic_template_source,Multiply 59 by 32.,59 times 32 equals 1888.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,div-85122,83ce5b4d6f48edd856ca7d6eab1657a38129bc08c079bccbcd3886fc9fff2e42,synthetic_template_source,Divide 255 by 15.,255 divided by 15 equals 17.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-23982,c860421afc24628a8c815ac34a4fdbf9108f80078f260f9372e5850a5f08b78e,synthetic_template_source,What do you get if you add 136 to 112?,136 plus 112 equals 248.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-4056,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source|resplit_from_original_source,Which number is larger: 198 or 77?,198 is larger than 77.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-35172,c55a61c69df8721e33631b2af276aa80c903d9042b751a1885c2036e7c5cd693,synthetic_template_source,What is 168 minus 64?,168 minus 64 equals 104.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-1792,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 84 greater than 99?,"No, 84 is not greater than 99."
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-1461,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source,Which number is larger: 66 or 209?,209 is larger than 66.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,div-82470,58dbf256aca097195ceb15e0d70a01a68edb26ca6d191a134548c7b7b066e8bb,synthetic_template_source,What is 0 divided by 41?,0 divided by 41 equals 0.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-37884,d60f1212956c58da4c9e917b6e1a7c5bf685852447dcd5eb218e2c0af508fdf2,synthetic_template_source,Subtract 56 from 134.,134 minus 56 equals 78.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-4478,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 978 as even or odd.,978 is even.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-565,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 21 greater than 198?,"No, 21 is not greater than 198."
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-3621,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source,Which number is larger: 177 or 22?,177 is larger than 22.
train,factual_explanation,definitions,nueronce-synthetic-template-v1,def-55,598801fd8e6becf717ae4f8b7b65766591ab3738ce94dca5f863e013d7d07cd3,synthetic_template_source,What is the meaning of the word vast?,Vast means extremely large in area or size.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp0-2525,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,synthetic_template_source,"Which is bigger, 120 or 165?",165 is bigger.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-6035,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 2535 as even or odd.,2535 is odd.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-6184,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 2684 as even or odd.,2684 is even.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-3931,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 192 greater than 55?,"Yes, 192 is greater than 55."
train,mathematics,classification,nueronce-synthetic-template-v1,prime-12910,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source,Is 2410 a prime number?,2410 is not a prime number.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-44898,35e556971be175755860b613d6d2a97736c8c5f3e0d01669f90d34a7f961a056,synthetic_template_source,I had 150 objects and removed 48. How many remain?,150 minus 48 equals 102.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-664,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 27 greater than 121?,"No, 27 is not greater than 121."
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-4299,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 799 as even or odd.,799 is odd.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-838,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 36 greater than 110?,"No, 36 is not greater than 110."
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp0-1082,fb2ff4b1262686dc677d29b16d3d380048b7f3a7e2bf0f08373a54a9e0dba475,synthetic_template_source,"Which is bigger, 48 or 132?",132 is bigger.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-35214,c55a61c69df8721e33631b2af276aa80c903d9042b751a1885c2036e7c5cd693,synthetic_template_source,What is 170 minus 60?,170 minus 60 equals 110.
train,mathematics,classification,nueronce-synthetic-template-v1,prime-12476,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source,Is 1976 a prime number?,1976 is not a prime number.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-3010,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 144 greater than 187?,"No, 144 is not greater than 187."
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-vowels-719,cfec3f9afdca943f09d1ab275adb336ceac504596c525d0c33962d3804f246b3,synthetic_template_source,How many vowels are in the word otter?,The word otter has 2 vowels.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp1-741,db3e2035162195a80a883c6bc3534263d6250af8148419f144ac15222b0037de,synthetic_template_source,Which number is larger: 30 or 187?,187 is larger than 30.
train,code_debugging,coding,nueronce-synthetic-template-v1,code-eval-376,9c2a43ee54c12399b0a7bb1d5a7ad97d00cde054398d74308ba5a29158cbcd47,synthetic_template_source,What does the following code print? print(6 * 5),It prints 30.
train,mathematics,classification,nueronce-synthetic-template-v1,prime-12352,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source,Is 1852 a prime number?,1852 is not a prime number.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-38580,d60f1212956c58da4c9e917b6e1a7c5bf685852447dcd5eb218e2c0af508fdf2,synthetic_template_source,Subtract 68 from 170.,170 minus 68 equals 102.
